transcript_10 scaffold_0 6 GL831247.1 17
transcript_2107 scaffold_1071 1 GL831164.1 452
transcript_2107 scaffold_1071 1 GL831603.1 47
transcript_2107 scaffold_1071 1 GL831164.1 480
transcript_21070 scaffold_33 3 GL831158.1 84
transcript_21071 scaffold_33 4 GL831158.1 83
transcript_21072 scaffold_33 5 GL831192.1 120
transcript_21072 scaffold_33 5 GL831133.1 141
transcript_21072 scaffold_33 5 GL831134.1 146
transcript_21072 scaffold_33 5 GL831192.1 153
transcript_21072 scaffold_33 5 GL831192.1 183
transcript_21072 scaffold_33 5 GL831458.1 19
transcript_21072 scaffold_33 5 GL831192.1 198
transcript_21072 scaffold_33 5 GL831134.1 253
transcript_21072 scaffold_33 5 GL831150.1 282
transcript_21072 scaffold_33 5 GL831133.1 289
transcript_21072 scaffold_33 5 GL831134.1 299
transcript_21072 scaffold_33 5 GL831133.1 3
transcript_21072 scaffold_33 5 GL831133.1 336
transcript_21072 scaffold_33 5 GL831134.1 340
transcript_21072 scaffold_33 5 GL831150.1 364
transcript_21072 scaffold_33 5 GL831133.1 378
transcript_21072 scaffold_33 5 GL831134.1 386
transcript_21072 scaffold_33 5 GL831134.1 388
transcript_21072 scaffold_33 5 GL831458.1 39
transcript_21072 scaffold_33 5 GL831150.1 4
transcript_21072 scaffold_33 5 GL831192.1 40
transcript_21072 scaffold_33 5 GL831133.1 401
transcript_21072 scaffold_33 5 GL831134.1 419
transcript_21072 scaffold_33 5 GL831133.1 437
transcript_21072 scaffold_33 5 GL831133.1 446
transcript_21072 scaffold_33 5 GL831133.1 453
transcript_21072 scaffold_33 5 GL831133.1 461
transcript_21072 scaffold_33 5 GL831133.1 508
transcript_21072 scaffold_33 5 GL831133.1 528
transcript_21072 scaffold_33 5 GL831150.1 53
transcript_21072 scaffold_33 5 GL831133.1 576
transcript_21072 scaffold_33 5 GL831134.1 609
transcript_21072 scaffold_33 5 GL831134.1 617
transcript_21072 scaffold_33 5 GL831133.1 64
transcript_21072 scaffold_33 5 GL831133.1 654
transcript_21072 scaffold_33 5 GL831134.1 707
transcript_21072 scaffold_33 5 GL831133.1 808
transcript_21072 scaffold_33 5 GL831134.1 82
transcript_21072 scaffold_33 5 GL831133.1 9
transcript_21072 scaffold_33 5 GL831134.1 916
transcript_21072 scaffold_33 5 GL831134.1 945
transcript_21073 scaffold_33 6 GL831158.1 79
transcript_21077 scaffold_33 7 GL831158.1 78
transcript_21079 scaffold_33 8 GL831158.1 75
transcript_21080 scaffold_33 9 GL831157.1 469
transcript_21080 scaffold_33 9 GL831158.1 74
transcript_21081 scaffold_33 10 GL831481.1 12
transcript_21081 scaffold_33 10 GL831146.1 15
transcript_21081 scaffold_33 10 GL831146.1 207
transcript_21081 scaffold_33 10 GL831481.1 23
transcript_21081 scaffold_33 10 GL831438.1 35
transcript_21081 scaffold_33 10 GL831146.1 441
transcript_21081 scaffold_33 10 GL831135.1 451
transcript_21081 scaffold_33 10 GL831135.1 492
transcript_21081 scaffold_33 10 GL831135.1 561
transcript_21081 scaffold_33 10 GL831135.1 582
transcript_21081 scaffold_33 10 GL831333.1 8
transcript_21081 scaffold_33 10 GL831146.1 9
transcript_21082 scaffold_33 11 GL831133.1 219
transcript_21082 scaffold_33 11 GL831137.1 40
transcript_21082 scaffold_33 11 GL831158.1 66
transcript_21082 scaffold_33 11 GL831158.1 72
transcript_21083 scaffold_33 12 GL831158.1 58
transcript_21083 scaffold_33 12 GL831158.1 61
transcript_21083 scaffold_33 12 GL831158.1 63
transcript_21083 scaffold_33 12 GL831158.1 68
transcript_21084 scaffold_33 13 GL831133.1 221
transcript_21084 scaffold_33 13 GL831137.1 41
transcript_21084 scaffold_33 13 GL831158.1 57
transcript_21084 scaffold_33 13 GL831158.1 59
transcript_21084 scaffold_33 13 GL831158.1 62
transcript_21084 scaffold_33 13 GL831158.1 67
transcript_21085 scaffold_33 14 GL831158.1 54
transcript_21085 scaffold_33 14 GL831158.1 56
transcript_21086 scaffold_33 15 GL831158.1 53
transcript_21087 scaffold_33 16 GL831158.1 52
transcript_21088 scaffold_33 17 GL831179.1 118
transcript_21088 scaffold_33 17 GL831179.1 120
transcript_21088 scaffold_33 17 GL831156.1 164
transcript_21088 scaffold_33 17 GL831156.1 177
transcript_21088 scaffold_33 17 GL831156.1 179
transcript_21088 scaffold_33 17 GL831172.1 188
transcript_21088 scaffold_33 17 GL831172.1 190
transcript_21088 scaffold_33 17 GL831172.1 230
transcript_21088 scaffold_33 17 GL831179.1 252
transcript_21088 scaffold_33 17 GL831179.1 267
transcript_21088 scaffold_33 17 GL831140.1 293
transcript_21088 scaffold_33 17 GL831179.1 30
transcript_21088 scaffold_33 17 GL831149.1 370
transcript_21088 scaffold_33 17 GL831179.1 39
transcript_21088 scaffold_33 17 GL831149.1 401
transcript_21088 scaffold_33 17 GL831140.1 404
transcript_21088 scaffold_33 17 GL831140.1 43
transcript_21088 scaffold_33 17 GL831156.1 47
transcript_21088 scaffold_33 17 GL831140.1 519
transcript_21088 scaffold_33 17 GL831179.1 52
transcript_21088 scaffold_33 17 GL831149.1 53
transcript_21088 scaffold_33 17 GL831140.1 563
transcript_21088 scaffold_33 17 GL831172.1 57
transcript_21088 scaffold_33 17 GL831149.1 596
transcript_21088 scaffold_33 17 GL831149.1 76
transcript_21088 scaffold_33 17 GL831156.1 96
transcript_21089 scaffold_33 18 GL831158.1 51
transcript_21095 scaffold_33 19 GL831158.1 48
transcript_21098 scaffold_33 20 GL831158.1 47
transcript_21099 scaffold_33 21 GL831158.1 46
transcript_21100 scaffold_33 22 GL831158.1 45
transcript_21101 scaffold_33 23 GL831158.1 44
transcript_21104 scaffold_33 24 GL831389.1 35
transcript_21104 scaffold_33 24 GL831674.1 6
transcript_21105 scaffold_33 25 GL831158.1 40
transcript_21109 scaffold_33 26 GL832330.1 0
transcript_21109 scaffold_33 26 GL831201.1 11
transcript_21109 scaffold_33 26 GL831267.1 113
transcript_21109 scaffold_33 26 GL831148.1 342
transcript_21109 scaffold_33 26 GL831201.1 346
transcript_21109 scaffold_33 26 GL831200.1 522
transcript_21109 scaffold_33 26 GL831148.1 8
transcript_21112 scaffold_33 27 GL831158.1 39
transcript_21113 scaffold_33 28 GL831158.1 38
transcript_21114 scaffold_33 29 GL831158.1 37
transcript_21115 scaffold_33 30 GL831158.1 36
transcript_21116 scaffold_33 31 GL831158.1 33
transcript_21116 scaffold_33 31 GL831158.1 35
transcript_21119 scaffold_33 32 GL831158.1 32
transcript_21120 scaffold_33 33 GL831158.1 31
transcript_21121 scaffold_33 34 GL831158.1 30
transcript_21122 scaffold_33 35 GL831158.1 29
transcript_21125 scaffold_33 36 GL831158.1 26
transcript_21125 scaffold_33 36 GL831389.1 34
transcript_21125 scaffold_33 36 GL831674.1 8
transcript_21127 scaffold_33 37 GL831240.1 115
transcript_21127 scaffold_33 37 GL831147.1 123
transcript_21127 scaffold_33 37 GL831240.1 140
transcript_21127 scaffold_33 37 GL831158.1 166
transcript_21127 scaffold_33 37 GL831447.1 18
transcript_21127 scaffold_33 37 GL831220.1 181
transcript_21127 scaffold_33 37 GL831158.1 23
transcript_21127 scaffold_33 37 GL831158.1 25
transcript_21127 scaffold_33 37 GL831147.1 270
transcript_21127 scaffold_33 37 GL831220.1 340
transcript_21127 scaffold_33 37 GL831147.1 342
transcript_21127 scaffold_33 37 GL831220.1 45
transcript_21127 scaffold_33 37 GL831147.1 493
transcript_21128 scaffold_33 38 GL831158.1 22
transcript_21129 scaffold_33 39 GL831158.1 21
transcript_2113 scaffold_1072 0 GL831505.1 20
transcript_2113 scaffold_1072 0 GL831251.1 73
transcript_21134 scaffold_33 40 GL831158.1 20
transcript_21135 scaffold_33 41 GL831158.1 17
transcript_21136 scaffold_33 42 GL831158.1 16
transcript_21138 scaffold_33 43 GL831158.1 14
transcript_21139 scaffold_33 44 GL831158.1 13
transcript_21139 scaffold_33 44 GL831184.1 191
transcript_21142 scaffold_33 45 GL831134.1 112
transcript_21142 scaffold_33 45 GL831258.1 2
transcript_21142 scaffold_33 45 GL832079.1 2
transcript_21142 scaffold_33 45 GL831168.1 25
transcript_21142 scaffold_33 45 GL831143.1 98
transcript_21143 scaffold_33 46 GL831158.1 10
transcript_21144 scaffold_33 47 GL831158.1 9
transcript_21145 scaffold_33 48 GL831158.1 8
transcript_21146 scaffold_33 49 GL831158.1 7
transcript_21147 scaffold_33 50 GL831158.1 4
transcript_21147 scaffold_33 50 GL831158.1 6
transcript_21148 scaffold_33 51 GL831158.1 0
transcript_21148 scaffold_33 51 GL831158.1 1
transcript_21148 scaffold_33 51 GL831158.1 3
transcript_21150 scaffold_33 52 GL831244.1 98
transcript_21152 scaffold_33 53 GL831320.1 24
transcript_21152 scaffold_33 53 GL831420.1 5
transcript_21152 scaffold_33 53 GL831244.1 97
transcript_21154 scaffold_33 54 GL831172.1 108
transcript_21154 scaffold_33 54 GL831161.1 301
transcript_21154 scaffold_33 54 GL831161.1 303
transcript_21154 scaffold_33 54 GL831244.1 94
transcript_21154 scaffold_33 54 GL831244.1 96
transcript_21156 scaffold_33 55 GL831244.1 93
transcript_21157 scaffold_33 56 GL831262.1 0
transcript_21157 scaffold_33 56 GL831136.1 120
transcript_21157 scaffold_33 56 GL831230.1 17
transcript_21157 scaffold_33 56 GL831181.1 358
transcript_21157 scaffold_33 56 GL831181.1 53
transcript_21157 scaffold_33 56 GL831244.1 92
transcript_21158 scaffold_33 57 GL831244.1 91
transcript_21159 scaffold_33 58 GL831206.1 141
transcript_21159 scaffold_33 58 GL831227.1 16
transcript_21159 scaffold_33 58 GL831192.1 199
transcript_21159 scaffold_33 58 GL831183.1 224
transcript_21159 scaffold_33 58 GL831183.1 309
transcript_21159 scaffold_33 58 GL831183.1 40
transcript_21159 scaffold_33 58 GL831206.1 53
transcript_21159 scaffold_33 58 GL831183.1 81
transcript_21159 scaffold_33 58 GL831206.1 86
transcript_21159 scaffold_33 58 GL831244.1 90
transcript_2116 scaffold_1072 1 GL831251.1 72
transcript_21160 scaffold_33 59 GL831244.1 89
transcript_21161 scaffold_33 60 GL831139.1 334
transcript_21161 scaffold_33 60 GL831244.1 88
transcript_21164 scaffold_330 0 GL831135.1 595
transcript_21166 scaffold_330 1 GL831190.1 245
transcript_21166 scaffold_330 1 GL831151.1 475
transcript_21166 scaffold_330 1 GL831135.1 594
transcript_21167 scaffold_330 2 GL831135.1 593
transcript_21168 scaffold_330 3 GL831135.1 592
transcript_21169 scaffold_330 4 GL831135.1 591
transcript_2117 scaffold_1072 2 GL831251.1 71
transcript_21171 scaffold_330 5 GL831135.1 590
transcript_21174 scaffold_330 6 GL831135.1 589
transcript_21175 scaffold_330 7 GL831135.1 588
transcript_21176 scaffold_330 8 GL831135.1 585
transcript_21177 scaffold_330 9 GL831141.1 132
transcript_21177 scaffold_330 9 GL831526.1 15
transcript_21177 scaffold_330 9 GL831151.1 590
transcript_21177 scaffold_330 9 GL831317.1 6
transcript_21179 scaffold_331 0 GL831173.1 162
transcript_21180 scaffold_331 1 GL831173.1 161
transcript_21181 scaffold_331 2 GL831173.1 160
transcript_21182 scaffold_331 3 GL831173.1 159
transcript_21183 scaffold_331 4 GL831173.1 158
transcript_21184 scaffold_331 5 GL831173.1 157
transcript_21184 scaffold_331 5 GL831167.1 187
transcript_21184 scaffold_331 5 GL831183.1 70
transcript_21185 scaffold_331 6 GL831173.1 155
transcript_21191 scaffold_332 0 GL831596.1 6
transcript_21194 scaffold_332 1 GL831314.1 12
transcript_21194 scaffold_332 1 GL831187.1 229
transcript_21194 scaffold_332 1 GL831596.1 3
transcript_21194 scaffold_332 1 GL831149.1 30
transcript_21194 scaffold_332 1 GL831149.1 34
transcript_21194 scaffold_332 1 GL831596.1 5
transcript_21194 scaffold_332 1 GL831314.1 8
transcript_21195 scaffold_332 2 GL831596.1 1
transcript_21196 scaffold_332 3 GL831596.1 0
transcript_21197 scaffold_332 4 GL831144.1 4
transcript_21199 scaffold_332 5 GL831144.1 5
transcript_21200 scaffold_332 6 GL831144.1 6
transcript_21201 scaffold_332 7 GL831144.1 7
transcript_21202 scaffold_332 8 GL831144.1 10
transcript_21202 scaffold_332 8 GL831361.1 11
transcript_21202 scaffold_332 8 GL831144.1 12
transcript_21202 scaffold_332 8 GL831144.1 15
transcript_21202 scaffold_332 8 GL831144.1 17
transcript_21202 scaffold_332 8 GL831187.1 212
transcript_21202 scaffold_332 8 GL831146.1 240
transcript_21202 scaffold_332 8 GL831146.1 244
transcript_21202 scaffold_332 8 GL831146.1 249
transcript_21202 scaffold_332 8 GL831196.1 52
transcript_21202 scaffold_332 8 GL831196.1 61
transcript_21202 scaffold_332 8 GL831144.1 8
transcript_21203 scaffold_332 9 GL831144.1 19
transcript_21206 scaffold_332 10 GL831144.1 21
transcript_21207 scaffold_332 11 GL831144.1 26
transcript_21208 scaffold_332 12 GL831144.1 33
transcript_2121 scaffold_1072 3 GL831251.1 70
transcript_21210 scaffold_332 13 GL831144.1 34
transcript_21212 scaffold_332 14 GL831187.1 175
transcript_21212 scaffold_332 14 GL831144.1 35
transcript_21212 scaffold_332 14 GL831144.1 37
transcript_21213 scaffold_332 15 GL831144.1 38
transcript_21213 scaffold_332 15 GL831144.1 44
transcript_21213 scaffold_332 15 GL831144.1 46
transcript_21214 scaffold_332 16 GL831144.1 47
transcript_21214 scaffold_332 16 GL831144.1 49
transcript_21217 scaffold_332 17 GL831144.1 50
transcript_21218 scaffold_332 18 GL831153.1 320
transcript_21218 scaffold_332 18 GL831144.1 52
transcript_21219 scaffold_332 19 GL831144.1 55
transcript_21227 scaffold_332 20 GL831144.1 56
transcript_21227 scaffold_332 20 GL831144.1 61
transcript_21227 scaffold_332 20 GL831144.1 63
transcript_21228 scaffold_332 21 GL831144.1 57
transcript_21228 scaffold_332 21 GL831144.1 59
transcript_21231 scaffold_333 0 GL831825.1 0
transcript_21231 scaffold_333 0 GL831175.1 241
transcript_21231 scaffold_333 0 GL831444.1 4
transcript_21239 scaffold_333 1 GL831190.1 186
transcript_21239 scaffold_333 1 GL831151.1 254
transcript_21239 scaffold_333 1 AERX01076641.2 5
transcript_21239 scaffold_333 1 GL831771.1 9
transcript_2124 scaffold_1072 4 GL831251.1 64
transcript_21243 scaffold_333 2 GL831190.1 354
transcript_21244 scaffold_333 3 GL831190.1 171
transcript_21245 scaffold_333 4 GL831190.1 170
transcript_21248 scaffold_333 5 GL831190.1 169
transcript_21249 scaffold_333 6 GL831190.1 167
transcript_21249 scaffold_333 6 GL831133.1 662
transcript_21249 scaffold_333 6 GL831133.1 743
transcript_21252 scaffold_333 7 GL831190.1 165
transcript_21252 scaffold_333 7 GL831190.1 259
transcript_21256 scaffold_334 0 GL831204.1 23
transcript_21257 scaffold_334 1 GL831204.1 24
transcript_21258 scaffold_334 2 GL831204.1 25
transcript_21258 scaffold_334 2 GL831137.1 63
transcript_21259 scaffold_334 3 GL831204.1 26
transcript_2126 scaffold_1072 5 GL831251.1 66
transcript_21260 scaffold_334 4 GL831204.1 27
transcript_21261 scaffold_334 5 GL831204.1 28
transcript_21262 scaffold_334 6 GL831204.1 29
transcript_21264 scaffold_334 7 GL831204.1 30
transcript_21265 scaffold_334 8 GL831204.1 31
transcript_21267 scaffold_334 9 GL831204.1 32
transcript_21268 scaffold_334 10 GL831204.1 33
transcript_21268 scaffold_334 10 GL831134.1 633
transcript_21269 scaffold_334 11 GL831204.1 35
transcript_21270 scaffold_334 12 GL831204.1 36
transcript_21271 scaffold_334 13 GL831204.1 37
transcript_21272 scaffold_334 14 GL831204.1 38
transcript_21274 scaffold_334 15 GL831204.1 39
transcript_21275 scaffold_335 0 GL831203.1 506
transcript_21276 scaffold_335 1 GL831203.1 504
transcript_21278 scaffold_335 2 GL831340.1 84
transcript_21279 scaffold_335 3 GL831340.1 85
transcript_2128 scaffold_1073 0 GL831566.1 1
transcript_2128 scaffold_1073 0 GL831393.1 103
transcript_2128 scaffold_1073 0 GL831393.1 106
transcript_2128 scaffold_1073 0 GL831393.1 108
transcript_2128 scaffold_1073 0 GL831393.1 12
transcript_2128 scaffold_1073 0 GL831393.1 134
transcript_2128 scaffold_1073 0 GL831393.1 136
transcript_2128 scaffold_1073 0 GL831738.1 14
transcript_2128 scaffold_1073 0 GL831393.1 177
transcript_2128 scaffold_1073 0 GL831393.1 179
transcript_2128 scaffold_1073 0 GL831854.1 2
transcript_2128 scaffold_1073 0 GL831393.1 205
transcript_2128 scaffold_1073 0 GL831393.1 220
transcript_2128 scaffold_1073 0 GL831393.1 224
transcript_2128 scaffold_1073 0 GL831393.1 227
transcript_2128 scaffold_1073 0 GL831393.1 232
transcript_2128 scaffold_1073 0 GL831516.1 25
transcript_2128 scaffold_1073 0 GL831393.1 253
transcript_2128 scaffold_1073 0 GL831393.1 256
transcript_2128 scaffold_1073 0 GL831516.1 27
transcript_2128 scaffold_1073 0 GL831393.1 291
transcript_2128 scaffold_1073 0 GL831566.1 3
transcript_2128 scaffold_1073 0 GL831393.1 315
transcript_2128 scaffold_1073 0 GL831393.1 330
transcript_2128 scaffold_1073 0 GL831393.1 332
transcript_2128 scaffold_1073 0 GL831393.1 334
transcript_2128 scaffold_1073 0 GL831516.1 34
transcript_2128 scaffold_1073 0 GL831516.1 4
transcript_2128 scaffold_1073 0 GL831393.1 44
transcript_2128 scaffold_1073 0 GL831516.1 48
transcript_2128 scaffold_1073 0 GL831738.1 5
transcript_2128 scaffold_1073 0 GL831516.1 6
transcript_2128 scaffold_1073 0 GL831566.1 6
transcript_2128 scaffold_1073 0 GL831393.1 60
transcript_2128 scaffold_1073 0 GL831516.1 61
transcript_2128 scaffold_1073 0 GL831393.1 63
transcript_2128 scaffold_1073 0 GL831516.1 63
transcript_2128 scaffold_1073 0 GL831516.1 68
transcript_2128 scaffold_1073 0 GL831516.1 70
transcript_2128 scaffold_1073 0 GL831516.1 8
transcript_2128 scaffold_1073 0 GL831393.1 81
transcript_2128 scaffold_1073 0 GL831393.1 9
transcript_2128 scaffold_1073 0 GL831566.1 9
transcript_2128 scaffold_1073 0 GL831738.1 9
transcript_21280 scaffold_335 4 GL831273.1 121
transcript_21280 scaffold_335 4 GL831340.1 86
transcript_21282 scaffold_335 5 GL831359.1 30
transcript_21282 scaffold_335 5 GL831138.1 877
transcript_21283 scaffold_335 6 GL831340.1 89
transcript_21286 scaffold_335 7 GL831340.1 91
transcript_21287 scaffold_335 8 GL831340.1 92
transcript_21287 scaffold_335 8 GL831340.1 94
transcript_21287 scaffold_335 8 GL831340.1 96
transcript_21287 scaffold_335 8 GL831340.1 98
transcript_21290 scaffold_335 9 GL831158.1 12
transcript_21290 scaffold_335 9 GL831158.1 2
transcript_21290 scaffold_335 9 GL831158.1 211
transcript_21290 scaffold_335 9 GL831158.1 213
transcript_21290 scaffold_335 9 GL831150.1 283
transcript_21290 scaffold_335 9 GL831166.1 318
transcript_21290 scaffold_335 9 GL831147.1 35
transcript_21290 scaffold_335 9 GL831166.1 356
transcript_21290 scaffold_335 9 GL831147.1 450
transcript_21290 scaffold_335 9 GL831147.1 58
transcript_21290 scaffold_335 9 GL831166.1 58
transcript_21290 scaffold_335 9 GL831147.1 606
transcript_21290 scaffold_335 9 GL831181.1 613
transcript_21290 scaffold_335 9 GL831147.1 635
transcript_21290 scaffold_335 9 GL831181.1 635
transcript_21290 scaffold_335 9 GL831147.1 640
transcript_21290 scaffold_335 9 GL831150.1 7
transcript_21290 scaffold_335 9 GL831166.1 87
transcript_21290 scaffold_335 9 GL831166.1 89
transcript_21292 scaffold_335 10 GL831203.1 500
transcript_21293 scaffold_335 11 GL831331.1 48
transcript_21293 scaffold_335 11 GL831203.1 499
transcript_21294 scaffold_335 12 GL831203.1 498
transcript_21299 scaffold_335 13 AERX01074929.1 0
transcript_21299 scaffold_335 13 AERX01074930.1 0
transcript_21299 scaffold_335 13 GL831203.1 307
transcript_21301 scaffold_335 14 GL831203.1 309
transcript_21301 scaffold_335 14 GL831203.1 369
transcript_21301 scaffold_335 14 GL831203.1 378
transcript_21301 scaffold_335 14 GL831203.1 497
transcript_21304 scaffold_335 15 GL831203.1 306
transcript_21305 scaffold_335 16 GL831203.1 305
transcript_21306 scaffold_335 17 GL831249.1 145
transcript_21306 scaffold_335 17 GL831214.1 208
transcript_21306 scaffold_335 17 GL831203.1 303
transcript_21306 scaffold_335 17 GL831344.1 48
